OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice,CustomerID,OrderDate,OrderYear,OrderMonth,OrderQuarter,ProductName,Category,PriceSegment,CustomerName
4527,983,59,12,20168724.0,1680727.0,214,2024-09-30,2024,9,3,Re-Intermediate Synergistic Convergence,Books,Premium,
4528,31,212,9,23794848.0,2643872.0,271,2023-12-21,2023,12,4,Reinvent Distributed E-Commerce,Books,Luxury,Hạnh Phú Vũ
4529,1851,214,20,59237040.0,2961852.0,407,2024-01-29,2024,1,1,Leverage Global Niches,Furniture,Luxury,
4530,1572,204,1,1122750.0,1122750.0,355,2023-03-03,2023,3,1,Strategize Ubiquitous Technologies,Furniture,Premium,Cô Bảo Đặng
4531,350,10,7,8200171.0,1171453.0,202,2023-08-31,2023,8,3,Seize Wireless Web-Readiness,Food,Premium,
4532,1099,124,9,21717270.0,2413030.0,106,2023-01-29,2023,1,1,Extend Global Applications,Books,Luxury,Nhật Nguyễn
4533,158,150,6,26337654.0,4389609.0,149,2024-04-28,2024,4,2,Drive Collaborative Communities,Electronics,Luxury,Tùng Mai
4534,1171,251,6,25869066.0,4311511.0,220,2024-09-08,2024,9,3,Incubate Cross-Platform Platforms,Electronics,Luxury,Cô Khoa Nguyễn
4535,175,294,10,43117520.0,4311752.0,180,2024-10-20,2024,10,4,E-Enable Strategic Functionalities,Clothing,Luxury,
4536,627,46,11,53247458.0,4840678.0,101,2024-12-11,2024,12,4,Syndicate Dynamic E-Commerce,Electronics,Luxury,
4537,1737,178,10,46496420.0,4649642.0,412,2023-06-22,2023,6,2,Whiteboard Next-Generation Platforms,Electronics,Luxury,Cô Lâm Vũ
4538,1207,286,2,8883358.0,4441679.0,231,2023-02-12,2023,2,1,Transform Dynamic Models,Clothing,Luxury,Hạnh Phạm
4539,80,216,3,13631922.0,4543974.0,494,2023-02-27,2023,2,1,Whiteboard Killer Convergence,Clothing,Luxury,Chi Nguyễn
4540,550,76,13,47960978.0,3689306.0,138,2023-06-21,2023,6,2,Maximize B2B Platforms,Clothing,Luxury,Dương Hoàng
4541,1098,231,8,37132952.0,4641619.0,293,2023-09-21,2023,9,3,Reinvent Frictionless Supply-Chains,Sports,Luxury,Lâm Nguyễn
4542,30,76,12,44271672.0,3689306.0,385,2023-01-24,2023,1,1,Maximize B2B Platforms,Clothing,Luxury,Hà Mai
4543,1263,103,14,61104974.0,4364641.0,12,2024-06-23,2024,6,2,Strategize Web-Enabled Action-Items,Sports,Luxury,
4544,917,42,1,1615719.0,1615719.0,55,2024-10-27,2024,10,4,Syndicate Sticky Functionalities,Sports,Premium,
4545,1019,13,2,8104310.0,4052155.0,395,2023-02-23,2023,2,1,Aggregate Robust E-Services,Clothing,Luxury,Yến Phạm
4546,663,249,9,28102428.0,3122492.0,228,2023-07-10,2023,7,3,Syndicate E-Business Systems,Clothing,Luxury,Anh Hải Nguyễn
4547,504,191,18,77246208.0,4291456.0,462,2023-05-09,2023,5,2,Envisioneer Back-End E-Services,Books,Luxury,
4548,1774,75,20,67422020.0,3371101.0,100,2023-02-06,2023,2,1,Maximize Cutting-Edge Paradigms,Electronics,Luxury,Nhiên Phạm
4549,418,185,8,10308504.0,1288563.0,276,2023-02-22,2023,2,1,Disintermediate Strategic Deliverables,Clothing,Premium,Thành Hữu Đặng
4550,1203,128,5,13335145.0,2667029.0,350,2023-07-02,2023,7,3,Seize Value-Added Bandwidth,Sports,Luxury,
4551,1307,163,20,14066440.0,703322.0,146,2024-12-27,2024,12,4,Disintermediate Viral Convergence,Electronics,Premium,
4552,517,139,15,40996740.0,2733116.0,230,2023-08-02,2023,8,3,Architect Innovative Systems,Electronics,Luxury,Cô Hà Đặng
4553,1719,58,16,13564352.0,847772.0,500,2023-02-24,2023,2,1,Benchmark Seamless Bandwidth,Books,Premium,Phương Dương
4554,1873,269,5,19068160.0,3813632.0,498,2023-01-25,2023,1,1,Unleash Plug-And-Play Markets,Clothing,Luxury,
4555,1026,17,6,21106056.0,3517676.0,92,2023-12-26,2023,12,4,Exploit Holistic Info-Mediaries,Electronics,Luxury,Bảo Hoàng Bùi
4556,1060,217,8,21229248.0,2653656.0,396,2024-07-31,2024,7,3,Deliver Wireless Metrics,Clothing,Luxury,Phúc Đức Trần
4557,358,243,7,12711545.0,1815935.0,117,2024-07-29,2024,7,3,Streamline Turn-Key Supply-Chains,Electronics,Premium,Bác Phúc Mai
4558,775,182,7,6166503.0,880929.0,38,2023-11-13,2023,11,4,Brand Rich Action-Items,Books,Premium,Lan Vũ
4559,371,51,3,12029427.0,4009809.0,252,2024-01-18,2024,1,1,Strategize Intuitive Web Services,Furniture,Luxury,
4560,529,163,6,4219932.0,703322.0,426,2024-10-19,2024,10,4,Disintermediate Viral Convergence,Electronics,Premium,
4561,1640,58,12,10173264.0,847772.0,257,2023-06-13,2023,6,2,Benchmark Seamless Bandwidth,Books,Premium,
4562,1640,190,11,43919557.0,3992687.0,257,2023-06-13,2023,6,2,Streamline Clicks-And-Mortar Interfaces,Books,Luxury,
4563,297,181,16,70199728.0,4387483.0,82,2024-05-09,2024,5,2,Orchestrate End-To-End Markets,Electronics,Luxury,Bác Quang Đặng
4564,73,181,1,4387483.0,4387483.0,225,2023-03-02,2023,3,1,Orchestrate End-To-End Markets,Electronics,Luxury,
4565,10,200,2,6233716.0,3116858.0,263,2024-08-16,2024,8,3,Maximize Open-Source Mindshare,Sports,Luxury,
4566,464,61,2,8338436.0,4169218.0,279,2023-09-06,2023,9,3,Synthesize Seamless Paradigms,Books,Luxury,Kim Phú Bùi
4567,1163,185,10,12885630.0,1288563.0,474,2023-04-29,2023,4,2,Disintermediate Strategic Deliverables,Clothing,Premium,Quang Đức Đặng
4568,1416,283,11,8543018.0,776638.0,489,2024-12-22,2024,12,4,Evolve Cross-Platform Mindshare,Food,Premium,
4569,1432,71,13,63129365.0,4856105.0,435,2023-04-26,2023,4,2,Maximize Virtual Users,Electronics,Luxury,Khoa Mai
4570,784,12,20,35233520.0,1761676.0,343,2024-11-21,2024,11,4,Synthesize Cross-Platform Applications,Sports,Premium,
4571,177,31,10,7868650.0,786865.0,346,2024-05-29,2024,5,2,Expedite Transparent Niches,Clothing,Premium,Phương Hoàng
4572,1473,152,15,54784875.0,3652325.0,484,2023-04-17,2023,4,2,Repurpose Open-Source Paradigms,Sports,Luxury,Hương Hoàng
4573,237,124,12,28956360.0,2413030.0,454,2023-12-24,2023,12,4,Extend Global Applications,Books,Luxury,
4574,404,84,8,30974000.0,3871750.0,305,2023-03-04,2023,3,1,Grow Dynamic Communities,Sports,Luxury,Hải Văn Bùi
4575,981,33,6,20986788.0,3497798.0,487,2023-01-23,2023,1,1,Implement 24/7 Applications,Clothing,Luxury,
4576,1197,26,6,16830234.0,2805039.0,227,2024-05-25,2024,5,2,Maximize Holistic E-Business,Food,Luxury,Thành Thị Bùi
4577,913,177,11,5054192.0,459472.0,22,2024-05-17,2024,5,2,Strategize Back-End Synergies,Sports,Mid,
4578,1443,21,4,8560844.0,2140211.0,37,2024-05-12,2024,5,2,Mesh User-Centric Functionalities,Food,Luxury,
4579,81,167,2,3710580.0,1855290.0,429,2023-11-27,2023,11,4,Transform Cross-Platform Web-Readiness,Furniture,Premium,Hạnh Bùi
4580,691,5,7,13800850.0,1971550.0,317,2024-12-28,2024,12,4,Redefine 24/365 Architectures,Books,Premium,Ông Quang Hoàng
4581,1959,134,11,40623968.0,3693088.0,121,2024-05-13,2024,5,2,Matrix Revolutionary Applications,Electronics,Luxury,
4582,1794,283,3,2329914.0,776638.0,27,2023-04-24,2023,4,2,Evolve Cross-Platform Mindshare,Food,Premium,
4583,1697,282,10,13748560.0,1374856.0,369,2023-10-19,2023,10,4,Utilize Frictionless Interfaces,Books,Premium,Trung Đức Đặng
4584,900,211,16,48497456.0,3031091.0,249,2023-11-11,2023,11,4,Optimize Proactive Systems,Books,Luxury,Bà Yến Trần
4585,660,172,5,18517190.0,3703438.0,60,2023-04-13,2023,4,2,Seize Virtual Functionalities,Sports,Luxury,Cô Linh Hoàng
4586,561,291,1,227815.0,227815.0,398,2024-05-10,2024,5,2,Extend Value-Added Info-Mediaries,Food,Mid,Ông Quang Vũ
4587,1922,94,8,2588544.0,323568.0,348,2024-09-08,2024,9,3,Morph Web-Enabled Convergence,Electronics,Mid,Bà Hà Nguyễn
4588,1414,107,2,3581152.0,1790576.0,32,2023-02-01,2023,2,1,Target Vertical E-Markets,Books,Premium,Thảo Vũ
4589,808,195,14,31275622.0,2233973.0,276,2023-04-28,2023,4,2,Leverage World-Class Vortals,Food,Luxury,Thành Hữu Đặng
4590,356,231,1,4641619.0,4641619.0,245,2024-05-31,2024,5,2,Reinvent Frictionless Supply-Chains,Sports,Luxury,An Xuân Lê
4591,251,128,19,50673551.0,2667029.0,497,2023-06-18,2023,6,2,Seize Value-Added Bandwidth,Sports,Luxury,Chị Hồng Trần
4592,788,59,10,16807270.0,1680727.0,402,2023-03-16,2023,3,1,Re-Intermediate Synergistic Convergence,Books,Premium,
4593,424,225,13,6680336.0,513872.0,67,2023-12-16,2023,12,4,Transform Proactive Markets,Electronics,Premium,
4594,983,100,4,10541540.0,2635385.0,214,2024-09-30,2024,9,3,Unleash Magnetic Action-Items,Clothing,Luxury,
4595,1780,161,9,21122199.0,2346911.0,232,2023-04-22,2023,4,2,Innovate Proactive Web-Readiness,Books,Luxury,Phương Dương
4596,1593,77,11,43421928.0,3947448.0,465,2023-01-02,2023,1,1,Brand Innovative Portals,Furniture,Luxury,
4597,1884,53,4,15676780.0,3919195.0,164,2023-03-26,2023,3,1,Leverage Ubiquitous Architectures,Food,Luxury,
4598,1338,270,14,34584326.0,2470309.0,81,2024-04-05,2024,4,2,Revolutionize Open-Source Interfaces,Food,Luxury,Kim Hoàng
4599,1903,86,18,13662882.0,759049.0,186,2024-03-10,2024,3,1,Orchestrate Best-Of-Breed Info-Mediaries,Sports,Premium,Quý ông Anh Nguyễn
4600,680,68,7,22620234.0,3231462.0,229,2024-03-04,2024,3,1,Matrix Customized Platforms,Furniture,Luxury,
4601,1873,96,15,52907745.0,3527183.0,498,2023-01-25,2023,1,1,Orchestrate Magnetic Eyeballs,Books,Luxury,
4602,683,161,20,46938220.0,2346911.0,363,2024-09-13,2024,9,3,Innovate Proactive Web-Readiness,Books,Luxury,Bác Trung Hoàng
4603,149,100,18,47436930.0,2635385.0,15,2024-04-02,2024,4,2,Unleash Magnetic Action-Items,Clothing,Luxury,Hoàng Hoàng
4604,615,215,4,8834360.0,2208590.0,70,2024-01-30,2024,1,1,Scale Impactful Deliverables,Furniture,Luxury,
4605,1324,281,2,7478890.0,3739445.0,387,2024-11-09,2024,11,4,Strategize World-Class Content,Books,Luxury,Anh Mai
4606,465,273,12,18093660.0,1507805.0,20,2024-09-10,2024,9,3,Evolve Enterprise Experiences,Food,Premium,Trung Phú Bùi
4607,1800,175,7,7479878.0,1068554.0,170,2023-10-15,2023,10,4,Engage Robust Initiatives,Electronics,Premium,Quý cô Vân Phạm
4608,365,161,3,7040733.0,2346911.0,142,2024-04-15,2024,4,2,Innovate Proactive Web-Readiness,Books,Luxury,Chị Khoa Nguyễn
4609,709,105,1,2231042.0,2231042.0,403,2024-10-20,2024,10,4,Streamline E-Business Convergence,Furniture,Luxury,
4610,1107,128,2,5334058.0,2667029.0,92,2024-03-03,2024,3,1,Seize Value-Added Bandwidth,Sports,Luxury,Bảo Hoàng Bùi
4611,752,33,17,59462566.0,3497798.0,92,2024-02-04,2024,2,1,Implement 24/7 Applications,Clothing,Luxury,Bảo Hoàng Bùi
4612,326,135,17,11185711.0,657983.0,24,2023-09-05,2023,9,3,Engage Bricks-And-Clicks E-Markets,Furniture,Premium,Châu Mai Đặng
4613,1764,46,12,58088136.0,4840678.0,114,2023-09-12,2023,9,3,Syndicate Dynamic E-Commerce,Electronics,Luxury,
4614,1593,160,2,4156476.0,2078238.0,465,2023-01-02,2023,1,1,Engage Collaborative Bandwidth,Furniture,Luxury,
4615,1954,137,12,16526316.0,1377193.0,374,2024-09-21,2024,9,3,Enable Web-Enabled E-Markets,Books,Premium,
4616,754,215,1,2208590.0,2208590.0,402,2024-05-21,2024,5,2,Scale Impactful Deliverables,Furniture,Luxury,
4617,1428,91,15,63566460.0,4237764.0,410,2024-06-20,2024,6,2,Innovate Global Bandwidth,Sports,Luxury,Quý cô Thành Bùi
4618,1379,9,15,38517750.0,2567850.0,166,2024-12-19,2024,12,4,Whiteboard Virtual Channels,Furniture,Luxury,Khoa Phú Hoàng
4619,138,125,6,17719488.0,2953248.0,112,2024-09-11,2024,9,3,Morph Holistic Interfaces,Clothing,Luxury,Nhật Trần
4620,1351,158,20,19416400.0,970820.0,220,2024-01-02,2024,1,1,Synergize Viral Platforms,Food,Premium,Cô Khoa Nguyễn
4621,1639,54,2,3952798.0,1976399.0,221,2023-11-05,2023,11,4,Benchmark Killer Paradigms,Clothing,Premium,
4622,1058,58,16,13564352.0,847772.0,491,2023-01-02,2023,1,1,Benchmark Seamless Bandwidth,Books,Premium,
4623,1587,171,10,1260800.0,126080.0,470,2024-01-28,2024,1,1,Aggregate Synergistic Partnerships,Food,Mid,
4624,192,281,17,63570565.0,3739445.0,192,2023-11-27,2023,11,4,Strategize World-Class Content,Books,Luxury,
4625,1488,31,10,7868650.0,786865.0,367,2023-06-08,2023,6,2,Expedite Transparent Niches,Clothing,Premium,
4626,1876,224,14,38371032.0,2740788.0,23,2024-01-12,2024,1,1,E-Enable Robust Communities,Books,Luxury,Bác Thành Dương
4627,1621,8,5,24582615.0,4916523.0,55,2024-01-26,2024,1,1,Extend Interactive Web-Readiness,Books,Luxury,
4628,1921,47,15,50494005.0,3366267.0,396,2024-06-10,2024,6,2,Morph Front-End Schemas,Food,Luxury,Phúc Đức Trần
4629,1689,197,8,31204248.0,3900531.0,445,2023-12-12,2023,12,4,Scale Plug-And-Play E-Services,Electronics,Luxury,Ánh Lê
4630,945,129,3,13875816.0,4625272.0,245,2023-12-19,2023,12,4,Synthesize Customized E-Markets,Furniture,Luxury,An Xuân Lê
4631,1064,211,20,60621820.0,3031091.0,471,2024-03-31,2024,3,1,Optimize Proactive Systems,Books,Luxury,
4632,1352,249,11,34347412.0,3122492.0,130,2023-07-20,2023,7,3,Syndicate E-Business Systems,Clothing,Luxury,Anh Tấn Bùi
4633,1360,248,11,10619389.0,965399.0,299,2024-07-22,2024,7,3,Syndicate Efficient Relationships,Food,Premium,
4634,1651,261,5,9520370.0,1904074.0,191,2023-01-18,2023,1,1,Exploit Back-End Markets,Sports,Premium,Hải Hữu Phạm
4635,1461,266,1,995569.0,995569.0,111,2023-03-15,2023,3,1,Reinvent Mission-Critical Systems,Clothing,Premium,Duyên Bùi
4636,1158,292,20,54450560.0,2722528.0,154,2023-07-13,2023,7,3,Disintermediate Strategic E-Markets,Clothing,Luxury,
4637,879,176,16,5507184.0,344199.0,331,2023-07-30,2023,7,3,Synergize Integrated Convergence,Furniture,Mid,
4638,710,134,9,33237792.0,3693088.0,368,2024-08-14,2024,8,3,Matrix Revolutionary Applications,Electronics,Luxury,Thảo Trần
4639,930,299,7,11478789.0,1639827.0,187,2023-05-27,2023,5,2,Streamline Rich Communities,Clothing,Premium,Minh Bùi
4640,943,299,16,26237232.0,1639827.0,193,2024-05-19,2024,5,2,Streamline Rich Communities,Clothing,Premium,Nhật Phạm
4641,663,36,10,4333160.0,433316.0,228,2023-07-10,2023,7,3,Extend Magnetic Supply-Chains,Food,Mid,Anh Hải Nguyễn
4642,1739,240,13,55738709.0,4287593.0,331,2024-11-26,2024,11,4,Streamline Extensible E-Commerce,Electronics,Luxury,
4643,1822,90,6,9153684.0,1525614.0,277,2023-10-01,2023,10,4,Drive Collaborative Experiences,Electronics,Premium,Dũng Vũ
4644,1137,295,20,42227900.0,2111395.0,277,2024-02-04,2024,2,1,Evolve Value-Added Users,Electronics,Luxury,Dũng Vũ
4645,1298,267,11,54030075.0,4911825.0,444,2024-09-16,2024,9,3,Drive Wireless Models,Clothing,Luxury,Hà Mai Dương
4646,1883,1,3,4197249.0,1399083.0,79,2024-01-04,2024,1,1,Engineer Next-Generation Infrastructures,Furniture,Premium,
4647,663,92,6,7076910.0,1179485.0,228,2023-07-10,2023,7,3,Unleash Innovative E-Business,Furniture,Premium,Anh Hải Nguyễn
4648,1389,15,16,38302128.0,2393883.0,175,2023-01-30,2023,1,1,Maximize Back-End Infrastructures,Clothing,Luxury,Anh Phúc Lê
4649,1463,293,5,14760720.0,2952144.0,65,2023-09-25,2023,9,3,Disintermediate E-Business Channels,Clothing,Luxury,
4650,718,18,12,24229020.0,2019085.0,68,2024-06-09,2024,6,2,Empower Dot-Com Applications,Food,Luxury,
4651,1923,119,18,12330378.0,685021.0,249,2023-11-27,2023,11,4,Unleash Holistic Solutions,Electronics,Premium,Bà Yến Trần
4652,1446,243,10,18159350.0,1815935.0,55,2024-03-21,2024,3,1,Streamline Turn-Key Supply-Chains,Electronics,Premium,
4653,878,95,17,58666541.0,3450973.0,490,2023-05-22,2023,5,2,Optimize Customized E-Commerce,Clothing,Luxury,Chị An Phạm
4654,1139,287,2,1027584.0,513792.0,250,2024-01-27,2024,1,1,Utilize Back-End Interfaces,Furniture,Premium,Quý ông Nam Nguyễn
4655,1597,99,10,26234240.0,2623424.0,142,2024-02-01,2024,2,1,Synthesize Enterprise Synergies,Clothing,Luxury,Chị Khoa Nguyễn
4656,537,13,10,40521550.0,4052155.0,480,2024-04-11,2024,4,2,Aggregate Robust E-Services,Clothing,Luxury,Châu Tấn Mai
4657,1933,265,4,13442856.0,3360714.0,173,2024-12-02,2024,12,4,Incubate Magnetic E-Business,Food,Luxury,Quý ông Vũ Lê
4658,274,196,1,1569395.0,1569395.0,157,2024-09-10,2024,9,3,Repurpose Innovative E-Services,Electronics,Premium,Vũ Hoàng
4659,1069,65,10,30938820.0,3093882.0,428,2023-09-23,2023,9,3,Integrate Proactive Interfaces,Clothing,Luxury,
4660,1213,64,5,13590145.0,2718029.0,83,2023-08-05,2023,8,3,Unleash End-To-End Methodologies,Furniture,Luxury,Châu Mai Dương
4661,1186,66,6,18334560.0,3055760.0,192,2024-06-21,2024,6,2,Leverage Revolutionary Technologies,Sports,Luxury,
4662,1254,201,1,125289.0,125289.0,345,2023-12-26,2023,12,4,Architect Viral Metrics,Furniture,Mid,Bác Trung Mai
4663,25,222,12,43468872.0,3622406.0,89,2023-10-09,2023,10,4,Enable Customized Architectures,Furniture,Luxury,Nhật Hải Trần
4664,1806,294,5,21558760.0,4311752.0,238,2024-12-12,2024,12,4,E-Enable Strategic Functionalities,Clothing,Luxury,Trọng Văn Nguyễn
4665,708,288,18,37707822.0,2094879.0,232,2023-06-29,2023,6,2,Cultivate 24/365 E-Services,Sports,Luxury,Phương Dương
4666,865,253,13,51228580.0,3940660.0,208,2023-09-10,2023,9,3,Incentivize Sticky Niches,Furniture,Luxury,Ngọc Bùi
4667,1281,265,2,6721428.0,3360714.0,216,2024-09-10,2024,9,3,Incubate Magnetic E-Business,Food,Luxury,
4668,346,28,20,76355040.0,3817752.0,111,2023-08-27,2023,8,3,Cultivate Dot-Com Deliverables,Books,Luxury,Duyên Bùi
4669,1103,113,18,46296342.0,2572019.0,493,2023-09-27,2023,9,3,Brand Mission-Critical Niches,Books,Luxury,Châu Bùi
4670,1440,40,1,1787060.0,1787060.0,108,2023-08-10,2023,8,3,Facilitate Distributed Markets,Books,Premium,
4671,177,123,10,1187690.0,118769.0,346,2024-05-29,2024,5,2,Utilize Open-Source Mindshare,Books,Mid,Phương Hoàng
4672,688,43,5,7677245.0,1535449.0,391,2024-06-10,2024,6,2,Reinvent Compelling Synergies,Furniture,Premium,
4673,622,261,4,7616296.0,1904074.0,136,2023-06-05,2023,6,2,Exploit Back-End Markets,Sports,Premium,Bà Linh Mai
4674,159,282,11,15123416.0,1374856.0,252,2023-03-01,2023,3,1,Utilize Frictionless Interfaces,Books,Premium,
4675,1132,265,10,33607140.0,3360714.0,115,2023-07-26,2023,7,3,Incubate Magnetic E-Business,Food,Luxury,
4676,375,194,8,12700304.0,1587538.0,250,2023-09-04,2023,9,3,Implement Collaborative Action-Items,Books,Premium,Quý ông Nam Nguyễn
4677,73,52,7,12194770.0,1742110.0,225,2023-03-02,2023,3,1,Re-Contextualize Dynamic Experiences,Clothing,Premium,
4678,1939,182,11,9690219.0,880929.0,333,2023-04-12,2023,4,2,Brand Rich Action-Items,Books,Premium,
4679,1332,143,10,8473960.0,847396.0,333,2023-06-17,2023,6,2,Facilitate Granular Channels,Electronics,Premium,
4680,1936,266,7,6968983.0,995569.0,464,2023-08-04,2023,8,3,Reinvent Mission-Critical Systems,Clothing,Premium,Hạnh Phạm
4681,257,246,2,4362052.0,2181026.0,411,2024-10-07,2024,10,4,Matrix Back-End E-Commerce,Furniture,Luxury,
4682,1514,272,18,71673120.0,3981840.0,119,2024-05-06,2024,5,2,Embrace 24/7 Architectures,Food,Luxury,Thành Bảo Trần
4683,1242,25,18,32665608.0,1814756.0,460,2024-02-06,2024,2,1,Reinvent Scalable Eyeballs,Electronics,Premium,
4684,1053,188,19,48876968.0,2572472.0,273,2023-05-19,2023,5,2,Embrace Rich Experiences,Electronics,Luxury,
4685,72,85,16,17449536.0,1090596.0,158,2024-01-04,2024,1,1,Benchmark Cutting-Edge Mindshare,Furniture,Premium,Cô Linh Bùi
4686,643,118,7,4699639.0,671377.0,150,2024-04-28,2024,4,2,Incentivize Seamless Technologies,Electronics,Premium,
4687,1903,92,15,17692275.0,1179485.0,186,2024-03-10,2024,3,1,Unleash Innovative E-Business,Furniture,Premium,Quý ông Anh Nguyễn
4688,316,201,19,2380491.0,125289.0,22,2024-06-19,2024,6,2,Architect Viral Metrics,Furniture,Mid,
4689,1437,123,13,1543997.0,118769.0,299,2024-11-12,2024,11,4,Utilize Open-Source Mindshare,Books,Mid,
4690,291,187,11,39260408.0,3569128.0,226,2023-02-13,2023,2,1,Maximize Bleeding-Edge Bandwidth,Furniture,Luxury,
4691,1092,258,1,130316.0,130316.0,193,2024-05-09,2024,5,2,Deliver Killer Info-Mediaries,Food,Mid,Nhật Phạm
4692,282,148,17,25150055.0,1479415.0,459,2023-02-07,2023,2,1,Unleash Distributed Web-Readiness,Electronics,Premium,Khoa Thế Phạm
4693,929,111,14,10005660.0,714690.0,240,2024-08-30,2024,8,3,Optimize Dynamic Web Services,Books,Premium,Phúc Trí Dương
4694,416,243,9,16343415.0,1815935.0,163,2024-10-29,2024,10,4,Streamline Turn-Key Supply-Chains,Electronics,Premium,
4695,257,150,4,17558436.0,4389609.0,411,2024-10-07,2024,10,4,Drive Collaborative Communities,Electronics,Luxury,
4696,85,19,9,10766061.0,1196229.0,104,2024-11-28,2024,11,4,Strategize B2B Partnerships,Clothing,Premium,Tùng Dương
4697,946,163,10,7033220.0,703322.0,142,2024-12-03,2024,12,4,Disintermediate Viral Convergence,Electronics,Premium,Chị Khoa Nguyễn
4698,821,71,14,67985470.0,4856105.0,202,2023-08-26,2023,8,3,Maximize Virtual Users,Electronics,Luxury,
4699,243,218,18,71266464.0,3959248.0,410,2023-09-14,2023,9,3,Target Impactful Deliverables,Books,Luxury,Quý cô Thành Bùi
4700,1895,159,18,20892204.0,1160678.0,349,2023-02-06,2023,2,1,Productize User-Centric Portals,Clothing,Premium,Phúc Lê
4701,1279,24,1,1593662.0,1593662.0,161,2023-09-09,2023,9,3,Optimize Open-Source Infrastructures,Furniture,Premium,Bảo Dương
4702,185,245,11,48565803.0,4415073.0,16,2023-01-10,2023,1,1,Deploy Web-Enabled Convergence,Books,Luxury,
4703,593,276,12,47347920.0,3945660.0,76,2024-05-26,2024,5,2,Scale Dot-Com Web Services,Electronics,Luxury,
4704,681,151,7,19230666.0,2747238.0,491,2023-02-07,2023,2,1,Synthesize Distributed Systems,Clothing,Luxury,
4705,1146,181,15,65812245.0,4387483.0,452,2023-09-20,2023,9,3,Orchestrate End-To-End Markets,Electronics,Luxury,Bà Nhật Đặng
4706,1165,127,10,29550400.0,2955040.0,488,2024-10-20,2024,10,4,Extend Magnetic Schemas,Furniture,Luxury,Thành Mai
4707,1748,194,8,12700304.0,1587538.0,21,2023-07-28,2023,7,3,Implement Collaborative Action-Items,Books,Premium,Châu Đặng
4708,374,217,8,21229248.0,2653656.0,465,2024-11-09,2024,11,4,Deliver Wireless Metrics,Clothing,Luxury,
4709,1133,232,11,24992264.0,2272024.0,170,2023-04-06,2023,4,2,Brand Viral Roi,Clothing,Luxury,Quý cô Vân Phạm
4710,409,160,16,33251808.0,2078238.0,55,2024-08-27,2024,8,3,Engage Collaborative Bandwidth,Furniture,Luxury,
4711,232,104,2,3447110.0,1723555.0,10,2024-05-14,2024,5,2,Enhance Visionary Content,Electronics,Premium,
4712,1386,285,16,886960.0,55435.0,262,2024-05-04,2024,5,2,Scale E-Business Web-Readiness,Clothing,Budget,
4713,762,1,5,6995415.0,1399083.0,257,2023-12-08,2023,12,4,Engineer Next-Generation Infrastructures,Furniture,Premium,
4714,1688,264,5,15646095.0,3129219.0,165,2023-09-29,2023,9,3,Scale 24/365 Users,Clothing,Luxury,Phúc Đặng
4715,1251,68,11,35546082.0,3231462.0,336,2023-07-16,2023,7,3,Matrix Customized Platforms,Furniture,Luxury,
4716,1851,292,1,2722528.0,2722528.0,407,2024-01-29,2024,1,1,Disintermediate Strategic E-Markets,Clothing,Luxury,
4717,1045,125,6,17719488.0,2953248.0,437,2024-05-05,2024,5,2,Morph Holistic Interfaces,Clothing,Luxury,Trung Hoàng
4718,148,168,20,36667220.0,1833361.0,52,2023-03-24,2023,3,1,Synthesize Virtual E-Markets,Furniture,Premium,Kim Quang Phạm
4719,1108,72,16,50859072.0,3178692.0,390,2023-02-08,2023,2,1,Strategize Clicks-And-Mortar Methodologies,Books,Luxury,Khoa Hoàng
4720,1360,163,10,7033220.0,703322.0,299,2024-07-22,2024,7,3,Disintermediate Viral Convergence,Electronics,Premium,
4721,1194,67,20,95169020.0,4758451.0,483,2024-02-02,2024,2,1,Disintermediate Cutting-Edge Roi,Furniture,Luxury,Anh Tùng Đặng
4722,1291,268,12,39848916.0,3320743.0,415,2023-09-04,2023,9,3,Reinvent One-To-One Synergies,Furniture,Luxury,
4723,1566,252,5,19862205.0,3972441.0,123,2024-07-26,2024,7,3,Evolve Revolutionary Web-Readiness,Books,Luxury,
4724,1862,108,2,8010208.0,4005104.0,427,2023-07-22,2023,7,3,Generate Value-Added Convergence,Clothing,Luxury,
4725,1092,159,18,20892204.0,1160678.0,193,2024-05-09,2024,5,2,Productize User-Centric Portals,Clothing,Premium,Nhật Phạm
4726,866,291,20,4556300.0,227815.0,159,2023-02-17,2023,2,1,Extend Value-Added Info-Mediaries,Food,Mid,
4727,431,3,11,28529523.0,2593593.0,222,2023-03-08,2023,3,1,Cultivate Rich Schemas,Electronics,Luxury,Bác Hưng Nguyễn
4728,790,165,17,13256702.0,779806.0,293,2023-07-08,2023,7,3,Disintermediate Innovative Experiences,Sports,Premium,Lâm Nguyễn
4729,1109,116,3,8698098.0,2899366.0,432,2024-11-09,2024,11,4,Cultivate 24/7 Communities,Sports,Luxury,Trọng Mai Bảo Trần
4730,1458,123,6,712614.0,118769.0,371,2024-09-17,2024,9,3,Utilize Open-Source Mindshare,Books,Mid,Lâm Thị Vũ
4731,1885,90,7,10679298.0,1525614.0,468,2023-10-23,2023,10,4,Drive Collaborative Experiences,Electronics,Premium,Dũng Vũ
4732,1704,257,7,5191529.0,741647.0,416,2024-01-20,2024,1,1,Embrace Intuitive E-Commerce,Electronics,Premium,
4733,1663,211,12,36373092.0,3031091.0,225,2023-09-19,2023,9,3,Optimize Proactive Systems,Books,Luxury,
